sample	xhet	inferred	supplied
sample_08087	0.010664	NA	1
sample_08088	0.26693	NA	2
sample_08089	0.259922	NA	2
sample_08090	0.108701	NA	2
sample_08091	0.30491	NA	2
sample_08092	0.264874	NA	2
sample_08093	0.243351	NA	2
sample_08094	0.010248	NA	1
sample_08095	0.093863	NA	1
sample_08096	0.296511	NA	2
sample_08097	0.010664	NA	1
sample_08098	0.011496	NA	1
sample_08099	0.008814	NA	1
sample_08100	0.006769	NA	1
sample_08101	0.009136	NA	1
sample_08102	0.111317	NA	1
sample_08103	0.259259	NA	2
sample_08104	0.280186	NA	2
sample_08105	0.010107	NA	1
sample_08106	0.241036	NA	2
sample_08107	0.235338	NA	2
sample_08108	0.12612	NA	1
sample_08109	0.26752	NA	2
sample_08110	0.24622	NA	2
sample_08111	0.2691	NA	2
sample_08112	0.012609	NA	1
sample_08113	0.225316	NA	2
sample_08114	0.005837	NA	1
sample_08115	0.238924	NA	2
sample_08116	0.011553	NA	1
sample_08117	0.009294	NA	1
sample_08118	0.008161	NA	1
sample_08119	0.220364	NA	2
sample_08120	0.212502	NA	2
sample_08121	0.011282	NA	1
sample_08122	0.009886	NA	1
sample_08123	0.0098	NA	1
sample_08124	0.010266	NA	1
sample_08125	0.008576	NA	1
sample_08126	0.011977	NA	1
sample_08127	0.008724	NA	1
sample_08128	0.219526	NA	2
sample_08129	0.012601	NA	1
sample_08130	0.256061	NA	2
sample_08131	0.304923	NA	2
sample_08132	0.227092	NA	2
sample_08133	0.233606	NA	2
sample_08134	0.106213	NA	2
sample_08135	0.283956	NA	2
sample_08136	0.280968	NA	2
sample_08137	0.009096	NA	1
sample_08138	0.238342	NA	2
sample_08139	0.010952	NA	1
sample_08140	0.011759	NA	1
sample_08141	0.27415	NA	2
sample_08142	0.28212	NA	2
sample_08143	0.008383	NA	1
sample_08144	0.271518	NA	2
sample_08145	0.241587	NA	2
sample_08146	0.253438	NA	2
sample_08147	0.106152	NA	2
sample_08148	0.010824	NA	1
sample_08149	0.011175	NA	1
sample_08150	0.268662	NA	2
sample_08151	0.212287	NA	2
sample_08152	0.008891	NA	1
sample_08153	0.00775	NA	1
sample_08154	0.009148	NA	1
sample_08155	0.007165	NA	1
sample_08156	0.012773	NA	1
sample_08157	0.231875	NA	2
sample_08158	0.009355	NA	1
sample_08159	0.008272	NA	1
sample_08160	0.207251	NA	2
sample_08161	0.008662	NA	1
sample_08162	0.303465	NA	2
sample_08163	0.282224	NA	2
sample_08164	0.00882	NA	1
sample_08165	0.011605	NA	1
sample_08166	0.253149	NA	2
sample_08167	0.009956	NA	1
sample_08168	0.009075	NA	1
sample_08169	0.0118	NA	1
sample_08170	0.012306	NA	1
sample_08171	0.278827	NA	2
sample_08172	0.264415	NA	2
sample_08173	0.279238	NA	2
sample_08174	0.276361	NA	2
sample_08175	0.117095	NA	2
sample_08176	0.241715	NA	2
sample_08177	0.010276	NA	1
sample_08178	0.227413	NA	2
sample_08179	0.230711	NA	2
sample_08180	0.011948	NA	1
sample_08181	0.28056	NA	2
sample_08182	0.011059	NA	1
sample_08183	0.009635	NA	1
sample_08184	0.008352	NA	1
sample_08185	0.008696	NA	1
sample_08186	0.009946	NA	1
sample_08187	0.117185	NA	2
sample_08188	0.225487	NA	2
sample_08189	0.286907	NA	2
sample_08190	0.23827	NA	2
sample_08191	0.256587	NA	2
sample_08192	0.290662	NA	2
sample_08193	0.008105	NA	1
sample_08194	0.256068	NA	2
sample_08195	0.010464	NA	1
sample_08196	0.011276	NA	1
sample_08197	0.009419	NA	1
sample_08198	0.00918	NA	1
sample_08199	0.010637	NA	1
sample_08200	0.2193	NA	2
sample_08201	0.011431	NA	1
sample_08202	0.242204	NA	2
sample_08203	0.27845	NA	2
sample_08204	0.009484	NA	1
sample_08205	0.196218	NA	2
sample_08206	0.009496	NA	1
sample_08207	0.011798	NA	1
sample_08208	0.010502	NA	1
sample_08209	0.187959	NA	2
sample_08210	0.011077	NA	1
sample_08211	0.008687	NA	1
sample_08212	0.226755	NA	2
sample_08213	0.191635	NA	2
sample_08214	0.257588	NA	2
sample_08215	0.01025	NA	1
sample_08216	0.259154	NA	2
sample_08217	0.242864	NA	2
sample_08218	0.010355	NA	1
sample_08219	0.010078	NA	1
sample_08220	0.271432	NA	2
sample_08221	0.243802	NA	2
sample_08222	0.012473	NA	1
sample_08223	0.01061	NA	1
sample_08224	0.179847	NA	2
sample_08225	0.122357	NA	1
sample_08226	0.11768	NA	1
sample_08227	0.248271	NA	2
sample_08228	0.00919	NA	1
sample_08229	0.224519	NA	2
sample_08230	0.121242	NA	1
sample_08231	0.258609	NA	2
sample_08232	0.010084	NA	1
sample_08233	0.009961	NA	1
sample_08234	0.327281	NA	2
sample_08235	0.009294	NA	1
sample_08236	0.009246	NA	1
sample_08237	0.009491	NA	1
sample_08238	0.007378	NA	1
sample_08239	0.283025	NA	2
sample_08240	0.279025	NA	2
sample_08241	0.009877	NA	1
sample_08242	0.22053	NA	2
sample_08243	0.009626	NA	1
sample_08244	0.18336	NA	2
sample_08245	0.010127	NA	1
sample_08246	0.227537	NA	2
sample_08247	0.259629	NA	2
sample_08248	0.266406	NA	2
sample_08249	0.009491	NA	1
sample_08250	0.010525	NA	1
sample_08251	0.223609	NA	2
sample_08252	0.17572	NA	2
sample_08253	0.012357	NA	1
sample_08254	0.009776	NA	1
sample_08255	0.009173	NA	1
sample_08256	0.231068	NA	2
sample_08257	0.254873	NA	2
sample_08258	0.264881	NA	2
sample_08259	0.00861	NA	1
sample_08260	0.228368	NA	2
sample_08261	0.013031	NA	1
sample_08262	0.010152	NA	1
sample_08263	0.007525	NA	1
sample_08264	0.233873	NA	2
sample_08265	0.274834	NA	2
sample_08266	0.007813	NA	1
sample_08267	0.269974	NA	2
sample_08268	0.298586	NA	2
sample_08269	0.227009	NA	2
sample_08270	0.010731	NA	1
sample_08271	0.013147	NA	1
sample_08272	0.013671	NA	1
sample_08273	0.113623	NA	1
sample_08274	0.010204	NA	1
sample_08275	0.008622	NA	1
sample_08276	0.013634	NA	1
sample_08277	0.00796	NA	1
sample_08278	0.008187	NA	1
sample_08279	0.00944	NA	1
sample_08280	0.007662	NA	1
sample_08281	0.235402	NA	2
sample_08282	0.009146	NA	1
sample_08283	0.242822	NA	2
sample_08284	0.285361	NA	2
sample_08285	0.260719	NA	2
sample_08286	0.274631	NA	2
sample_08287	0.012866	NA	1
sample_08288	0.227876	NA	2
sample_08289	0.014162	NA	1
sample_08290	0.237439	NA	2
sample_08291	0.011816	NA	1
sample_08292	0.122256	NA	1
sample_08293	0.01096	NA	1
sample_08294	0.009546	NA	1
sample_08295	0.25542	NA	2
sample_08296	0.117729	NA	2
sample_08297	0.009801	NA	1
sample_08298	0.163282	NA	2
sample_08299	0.252886	NA	2
sample_08300	0.273354	NA	2
sample_08301	0.010465	NA	1
sample_08302	0.101854	NA	1
sample_08303	0.230289	NA	2
sample_08304	0.236186	NA	2
sample_08305	0.308284	NA	2
sample_08306	0.0104	NA	1
sample_08307	0.012931	NA	1
sample_08308	0.008669	NA	1
sample_08309	0.246382	NA	2
sample_08310	0.311149	NA	2
sample_08311	0.010777	NA	1
sample_08312	0.008977	NA	1
sample_08313	0.011107	NA	1
sample_08314	0.112644	NA	1
sample_08315	0.00832	NA	1
sample_08316	0.257946	NA	2
sample_08317	0.011997	NA	1
sample_08318	0.009509	NA	1
sample_08319	0.248944	NA	2
sample_08320	0.007806	NA	1
sample_08321	0.246049	NA	2
sample_08322	0.258654	NA	2
sample_08323	0.012776	NA	1
sample_08324	0.219951	NA	2
sample_08325	0.010129	NA	1
sample_08326	0.243872	NA	2
sample_08327	0.010553	NA	1
sample_08328	0.246924	NA	2
sample_08329	0.010235	NA	1
sample_08330	0.278677	NA	2
sample_08331	0.010098	NA	1
sample_08332	0.007001	NA	1
sample_08333	0.234561	NA	2
sample_08334	0.233318	NA	2
sample_08335	0.275164	NA	2
sample_08336	0.238649	NA	2
sample_08337	0.224612	NA	2
sample_08338	0.528327	NA	2
sample_08339	0.268674	NA	2
sample_08340	0.276085	NA	2
sample_08341	0.239286	NA	2
sample_08342	0.010753	NA	1
sample_08343	0.011537	NA	1
sample_08344	0.195063	NA	2
sample_08345	0.012121	NA	1
sample_08346	0.008978	NA	1
sample_08347	0.008723	NA	1
sample_08348	0.195484	NA	2
sample_08349	0.199451	NA	2
sample_08350	0.010961	NA	1
sample_08351	0.20496	NA	2
sample_08352	0.291954	NA	2
sample_08353	0.01162	NA	1
sample_08354	0.220846	NA	2
sample_08355	0.01143	NA	1
sample_08356	0.010095	NA	1
sample_08357	0.241147	NA	2
sample_08358	0.007908	NA	1
sample_08359	0.143192	NA	2
sample_08360	0.241468	NA	2
sample_08361	0.262632	NA	2
sample_08362	0.260878	NA	2
sample_08363	0.008302	NA	1
sample_08364	0.009536	NA	1
sample_08365	0.111919	NA	1
sample_08366	0.011919	NA	1
sample_08367	0.009865	NA	1
sample_08368	0.227363	NA	2
sample_08369	0.25658	NA	2
sample_08370	0.009535	NA	1
sample_08371	0.009932	NA	1
sample_08372	0.011033	NA	1
sample_08373	0.214115	NA	2
sample_08374	0.180811	NA	2
sample_08375	0.205718	NA	2
sample_08376	0.308449	NA	2
sample_08377	0.234386	NA	2
sample_08378	0.220683	NA	2
sample_08379	0.009742	NA	1
sample_08380	0.083369	NA	2
sample_08381	0.245918	NA	2
sample_08382	0.268795	NA	2
sample_08383	0.008835	NA	1
sample_08384	0.223965	NA	2
sample_08385	0.304882	NA	2
sample_08386	0.284181	NA	2
sample_08387	0.226142	NA	2
sample_08388	0.0104	NA	1
sample_08389	0.011486	NA	1
sample_08390	0.008281	NA	1
sample_08391	0.265384	NA	2
sample_08392	0.007889	NA	1
sample_08393	0.00941	NA	1
sample_08394	0.25373	NA	2
sample_08395	0.260558	NA	2
sample_08396	0.008136	NA	1
sample_08397	0.011299	NA	1
sample_08398	0.28045	NA	2
sample_08399	0.212781	NA	2
sample_08400	0.237792	NA	2
sample_08401	0.009695	NA	1
sample_08402	0.232851	NA	2
sample_08403	0.010289	NA	1
sample_08404	0.279575	NA	2
sample_08405	0.114548	NA	1
sample_08406	0.263185	NA	2
sample_08407	0.257758	NA	2
sample_08408	0.254464	NA	2
sample_08409	0.291638	NA	2
sample_08410	0.222717	NA	2
sample_08411	0.013421	NA	1
sample_08412	0.008866	NA	1
sample_08413	0.238082	NA	2
sample_08414	0.012553	NA	1
sample_08415	0.010536	NA	1
sample_08416	0.273468	NA	2
sample_08417	0.010511	NA	1
sample_08418	0.198732	NA	2
sample_08419	0.122297	NA	2
sample_08420	0.232146	NA	2
sample_08421	0.259719	NA	2
sample_08422	0.01196	NA	1
sample_08423	0.010917	NA	1
sample_08424	0.010738	NA	1
sample_08425	0.261216	NA	2
sample_08426	0.010372	NA	1
sample_08427	0.009724	NA	1
sample_08428	0.00783	NA	1
sample_08429	0.251316	NA	2
sample_08430	0.249393	NA	2
sample_08431	0.261258	NA	2
sample_08432	0.269481	NA	2
sample_08433	0.008794	NA	1
sample_08434	0.008591	NA	1
sample_08435	0.311785	NA	2
sample_08436	0.008175	NA	1
sample_08437	0.010439	NA	1
sample_08438	0.010712	NA	1
sample_08439	0.009053	NA	1
sample_08440	0.263369	NA	2
sample_08441	0.008594	NA	1
sample_08442	0.294175	NA	2
sample_08443	0.008925	NA	1
sample_08444	0.286041	NA	2
sample_08445	0.276725	NA	2
sample_08446	0.29382	NA	2
sample_08447	0.011501	NA	1
sample_08448	0.262983	NA	2
sample_08449	0.284318	NA	2
sample_08450	0.007964	NA	1
sample_08451	0.008627	NA	1
sample_08452	0.01241	NA	1
sample_08453	0.243127	NA	2
sample_08454	0.009238	NA	1
sample_08455	0.013783	NA	1
sample_08456	0.260235	NA	2
sample_08457	0.106275	NA	1
sample_08458	0.009266	NA	1
sample_08459	0.262711	NA	2
sample_08460	0.009125	NA	1
sample_08461	0.236493	NA	2
sample_08462	0.007417	NA	1
sample_08463	0.009685	NA	1
sample_08464	0.219441	NA	2
sample_08465	0.273505	NA	2
sample_08466	0.010218	NA	1
sample_08467	0.27021	NA	2
sample_08468	0.253693	NA	2
sample_08469	0.286737	NA	2
sample_08470	0.226541	NA	2
sample_08471	0.187527	NA	2
sample_08472	0.007133	NA	1
sample_08473	0.009193	NA	1
sample_08474	0.307203	NA	2
sample_08475	0.01123	NA	1
sample_08476	0.280909	NA	2
sample_08477	0.008559	NA	1
sample_08478	0.008119	NA	1
sample_08479	0.283158	NA	2
sample_08480	0.285018	NA	2
sample_08481	0.010632	NA	1
sample_08482	0.299063	NA	2
sample_08483	0.009497	NA	1
sample_08484	0.012474	NA	1
sample_08485	0.010217	NA	1
sample_08486	0.010364	NA	1
sample_08487	0.006595	NA	1
sample_08488	0.236358	NA	2
sample_08489	0.196246	NA	2
sample_08490	0.240558	NA	2
sample_08491	0.276029	NA	2
sample_08492	0.009492	NA	1
sample_08493	0.101828	NA	2
sample_08494	0.29983	NA	2
sample_08495	0.257667	NA	2
sample_08496	0.270488	NA	2
sample_08497	0.525299	NA	2
sample_08498	0.008176	NA	1
sample_08499	0.007716	NA	1
sample_08500	0.007777	NA	1
sample_08501	0.231605	NA	2
sample_08502	0.125842	NA	2
sample_08503	0.252433	NA	2
sample_08504	0.250577	NA	2
sample_08505	0.00804	NA	1
sample_08506	0.282169	NA	2
sample_08507	0.221441	NA	2
sample_08508	0.008338	NA	1
sample_08509	0.260563	NA	2
sample_08510	0.009748	NA	1
sample_08511	0.008003	NA	1
sample_08512	0.105825	NA	1
sample_08513	0.296264	NA	2
sample_08514	0.281642	NA	2
sample_08515	0.01143	NA	1
sample_08516	0.241429	NA	2
sample_08517	0.010618	NA	1
sample_08518	0.011462	NA	1
sample_08519	0.268407	NA	2
sample_08520	0.010226	NA	1
sample_08521	0.250299	NA	2
sample_08522	0.110773	NA	2
sample_08523	0.011948	NA	1
sample_08524	0.290245	NA	2
sample_08525	0.313725	NA	2
sample_08526	0.010142	NA	1
sample_08527	0.258386	NA	2
sample_08528	0.010042	NA	1
sample_08529	0.009429	NA	1
sample_08530	0.013311	NA	1
sample_08531	0.23321	NA	2
sample_08532	0.011423	NA	1
sample_08533	0.013068	NA	1
sample_08534	0.008176	NA	1
sample_08535	0.244361	NA	2
sample_08536	0.007421	NA	1
sample_08537	0.249573	NA	2
sample_08538	0.259935	NA	2
sample_08539	0.269886	NA	2
sample_08540	0.010098	NA	1
sample_08541	0.205219	NA	2
sample_08542	0.29592	NA	2
sample_08543	0.010954	NA	1
sample_08544	0.010305	NA	1
sample_08545	0.254147	NA	2
sample_08546	0.207003	NA	2
sample_08547	0.008813	NA	1
sample_08548	0.008107	NA	1
sample_08549	0.009936	NA	1
sample_08550	0.126493	NA	1
sample_08551	0.107658	NA	1
sample_08552	0.007127	NA	1
sample_08553	0.009522	NA	1
sample_08554	0.120663	NA	1
sample_08555	0.260214	NA	2
sample_08556	0.250605	NA	2
sample_08557	0.124735	NA	1
sample_08558	0.260886	NA	2
sample_08559	0.008534	NA	1
sample_08560	0.286103	NA	2
sample_08561	0.115107	NA	1
sample_08562	0.0099	NA	1
sample_08563	0.254856	NA	2
sample_08564	0.010099	NA	1
sample_08565	0.238956	NA	2
sample_08566	0.223737	NA	2
sample_08567	0.220531	NA	2
sample_08568	0.223885	NA	2
sample_08569	0.244526	NA	2
sample_08570	0.293066	NA	2
sample_08571	0.011497	NA	1
sample_08572	0.008817	NA	1
sample_08573	0.211413	NA	2
sample_08574	0.210663	NA	2
sample_08575	0.243157	NA	2
sample_08576	0.010993	NA	1
sample_08577	0.009178	NA	1
sample_08578	0.008316	NA	1
sample_08579	0.012271	NA	1
sample_08580	0.232528	NA	2
sample_08581	0.220464	NA	2
sample_08582	0.207209	NA	2
sample_08583	0.010724	NA	1
sample_08584	0.009326	NA	1
sample_08585	0.008004	NA	1
sample_08586	0.104872	NA	1
sample_08587	0.270402	NA	2
sample_08588	0.010041	NA	1
sample_08589	0.279829	NA	2
sample_08590	0.01063	NA	1
sample_08591	0.005394	NA	1
sample_08592	0.271822	NA	2
sample_08593	0.009972	NA	1
sample_08594	0.234807	NA	2
sample_08595	0.271729	NA	2
sample_08596	0.0105	NA	1
sample_08597	0.008434	NA	1
sample_08598	0.2815	NA	2
sample_08599	0.140308	NA	1
sample_08600	0.008052	NA	1
sample_08601	0.009218	NA	1
sample_08602	0.010874	NA	1
sample_08603	0.010095	NA	1
sample_08604	0.256633	NA	2
sample_08605	0.226256	NA	2
sample_08606	0.278846	NA	2
sample_08607	0.010081	NA	1
sample_08608	0.00965	NA	1
sample_08609	0.007427	NA	1
sample_08610	0.00983	NA	1
sample_08611	0.256708	NA	2
sample_08612	0.258351	NA	2
sample_08613	0.214242	NA	2
sample_08614	0.234054	NA	2
sample_08615	0.009588	NA	1
sample_08616	0.221768	NA	2
sample_08617	0.007843	NA	1
sample_08618	0.246276	NA	2
sample_08619	0.249835	NA	2
sample_08620	0.010231	NA	1
sample_08621	0.274856	NA	2
sample_08622	0.24863	NA	2
sample_08623	0.00975	NA	1
sample_08624	0.231006	NA	2
sample_08625	0.010223	NA	1
sample_08626	0.216386	NA	2
sample_08627	0.281812	NA	2
sample_08628	0.200612	NA	2
sample_08629	0.242633	NA	2
sample_08630	0.010338	NA	1
sample_08631	0.255732	NA	2
sample_08632	0.215269	NA	2
sample_08633	0.295187	NA	2
sample_08634	0.23691	NA	2
sample_08635	0.013122	NA	1
sample_08636	0.009235	NA	1
sample_08637	0.012118	NA	1
sample_08638	0.010701	NA	1
sample_08639	0.242703	NA	2
sample_08640	0.010067	NA	1
sample_08641	0.010042	NA	1
sample_08642	0.010984	NA	1
sample_08643	0.009209	NA	1
sample_08644	0.010082	NA	1
sample_08645	0.205211	NA	2
sample_08646	0.221179	NA	2
sample_08647	0.008362	NA	1
sample_08648	0.273977	NA	2
sample_08649	0.253667	NA	2
sample_08650	0.245975	NA	2
sample_08651	0.009293	NA	1
sample_08652	0.009746	NA	1
sample_08653	0.007452	NA	1
sample_08654	0.243596	NA	2
sample_08655	0.010415	NA	1
sample_08656	0.206233	NA	2
sample_08657	0.009315	NA	1
sample_08658	0.198149	NA	2
sample_08659	0.008178	NA	1
sample_08660	0.249709	NA	2
sample_08661	0.275389	NA	2
sample_08662	0.009538	NA	1
sample_08663	0.277697	NA	2
sample_08664	0.008704	NA	1
sample_08665	0.262269	NA	2
sample_08666	0.115642	NA	2
sample_08667	0.009819	NA	1
sample_08668	0.240241	NA	2
sample_08669	0.012499	NA	1
sample_08670	0.008131	NA	1
sample_08671	0.238599	NA	2
sample_08672	0.009394	NA	1
sample_08673	0.275119	NA	2
sample_08674	0.010349	NA	1
sample_08675	0.012983	NA	1
sample_08676	0.010426	NA	1
sample_08677	0.267068	NA	2
sample_08678	0.011345	NA	1
sample_08679	0.227561	NA	2
sample_08680	0.014766	NA	1
sample_08681	0.130807	NA	2
sample_08682	0.008449	NA	1
sample_08683	0.01155	NA	1
sample_08684	0.234192	NA	2
sample_08685	0.270926	NA	2
sample_08686	0.242578	NA	2
sample_08687	0.195363	NA	2
sample_08688	0.220278	NA	2
sample_08689	0.009327	NA	1
sample_08690	0.008244	NA	1
sample_08691	0.010945	NA	1
sample_08692	0.119774	NA	1
sample_08693	0.234201	NA	2
sample_08694	0.010199	NA	1
sample_08695	0.213571	NA	2
sample_08696	0.250123	NA	2
sample_08697	0.27551	NA	2
sample_08698	0.012207	NA	1
sample_08699	0.261253	NA	2
sample_08700	0.280619	NA	2
sample_08701	0.007612	NA	1
sample_08702	0.289061	NA	2
sample_08703	0.011207	NA	1
sample_08704	0.010713	NA	1
sample_08705	0.292529	NA	2
sample_08706	0.009398	NA	1
sample_08707	0.255876	NA	2
sample_08708	0.115571	NA	1
sample_08709	0.010234	NA	1
sample_08710	0.264788	NA	2
sample_08711	0.258522	NA	2
sample_08712	0.206514	NA	2
sample_08713	0.225924	NA	2
sample_08714	0.231657	NA	2
sample_08715	0.247639	NA	2
sample_08716	0.009714	NA	1
sample_08717	0.011655	NA	1
sample_08718	0.011311	NA	1
sample_08719	0.009765	NA	1
sample_08720	0.281408	NA	2
sample_08721	0.261053	NA	2
sample_08722	0.239627	NA	2
sample_08723	0.184833	NA	2
sample_08724	0.29549	NA	2
sample_08725	0.010113	NA	1
sample_08726	0.007676	NA	1
sample_08727	0.010096	NA	1
sample_08728	0.27805	NA	2
sample_08729	0.012499	NA	1
sample_08730	0.269608	NA	2
sample_08731	0.010467	NA	1
sample_08732	0.252347	NA	2
sample_08733	0.258098	NA	2
sample_08734	0.00728	NA	1
sample_08735	0.240851	NA	2
sample_08736	0.009906	NA	1
sample_08737	0.009497	NA	1
sample_08738	0.225189	NA	2
sample_08739	0.010008	NA	1
sample_08740	0.124515	NA	1
sample_08741	0.007765	NA	1
sample_08742	0.007731	NA	1
sample_08743	0.011303	NA	1
sample_08744	0.296467	NA	2
sample_08745	0.282268	NA	2
sample_08746	0.280759	NA	2
sample_08747	0.268118	NA	2
sample_08748	0.261944	NA	2
sample_08749	0.010441	NA	1
sample_08750	0.011523	NA	1
sample_08751	0.010884	NA	1
sample_08752	0.253772	NA	2
sample_08753	0.265719	NA	2
sample_08754	0.21564	NA	2
sample_08755	0.011401	NA	1
sample_08756	0.0099	NA	1
sample_08757	0.285779	NA	2
sample_08758	0.011837	NA	1
sample_08759	0.356764	NA	2
sample_08760	0.206981	NA	2
sample_08761	0.103201	NA	2
sample_08762	0.245617	NA	2
sample_08763	0.210019	NA	2
sample_08764	0.217884	NA	2
sample_08765	0.248727	NA	2
sample_08766	0.213333	NA	2
sample_08767	0.008886	NA	1
sample_08768	0.012661	NA	1
sample_08769	0.010891	NA	1
sample_08770	0.010965	NA	1
sample_08771	0.273181	NA	2
sample_08772	0.010849	NA	1
sample_08773	0.009678	NA	1
sample_08774	0.249654	NA	2
sample_08775	0.011008	NA	1
sample_08776	0.010419	NA	1
sample_08777	0.011345	NA	1
sample_08778	0.286015	NA	2
sample_08779	0.009807	NA	1
sample_08780	0.227076	NA	2
sample_08781	0.010036	NA	1
sample_08782	0.234282	NA	2
sample_08783	0.009302	NA	1
sample_08784	0.01003	NA	1
sample_08785	0.012066	NA	1
sample_08786	0.008371	NA	1
sample_08787	0.011503	NA	1
sample_08788	0.009906	NA	1
sample_08789	0.013866	NA	1
sample_08790	0.274343	NA	2
sample_08791	0.263198	NA	2
sample_08792	0.011783	NA	1
sample_08793	0.230009	NA	2
sample_08794	0.251512	NA	2
sample_08795	0.010172	NA	1
sample_08796	0.250174	NA	2
sample_08797	0.0103	NA	1
sample_08798	0.008846	NA	1
sample_08799	0.233563	NA	2
sample_08800	0.230591	NA	2
sample_08801	0.00992	NA	1
sample_08802	0.104731	NA	1
sample_08803	0.250565	NA	2
sample_08804	0.282458	NA	2
sample_08805	0.008786	NA	1
sample_08806	0.009683	NA	1
sample_08807	0.227558	NA	2
sample_08808	0.281486	NA	2
sample_08809	0.262675	NA	2
sample_08810	0.011252	NA	1
sample_08811	0.008462	NA	1
sample_08812	0.229699	NA	2
sample_08813	0.010682	NA	1
sample_08814	0.216238	NA	2
sample_08815	0.12943	NA	1
sample_08816	0.009439	NA	1
sample_08817	0.250427	NA	2
sample_08818	0.009636	NA	1
sample_08819	0.009538	NA	1
sample_08820	0.194749	NA	2
sample_08821	0.258437	NA	2
sample_08822	0.193783	NA	2
sample_08823	0.084372	NA	1
sample_08824	0.274314	NA	2
sample_08825	0.012377	NA	1
sample_08826	0.289614	NA	2
sample_08827	0.217591	NA	2
sample_08828	0.010709	NA	1
sample_08829	0.011988	NA	1
sample_08830	0.2167	NA	2
sample_08831	0.011181	NA	1
sample_08832	0.010249	NA	1
sample_08833	0.239062	NA	2
sample_08834	0.009295	NA	1
sample_08835	0.272535	NA	2
sample_08836	0.293869	NA	2
sample_08837	0.012195	NA	1
sample_08838	0.00876	NA	1
sample_08839	0.010247	NA	1
sample_08840	0.228268	NA	2
sample_08841	0.240958	NA	2
sample_08842	0.264482	NA	2
sample_08843	0.009732	NA	1
sample_08844	0.293654	NA	2
sample_08845	0.261935	NA	2
sample_08846	0.00979	NA	1
sample_08847	0.261372	NA	2
sample_08848	0.253306	NA	2
sample_08849	0.010187	NA	1
sample_08850	0.009087	NA	1
sample_08851	0.009765	NA	1
sample_08852	0.006562	NA	1
sample_08853	0.011593	NA	1
sample_08854	0.226387	NA	2
sample_08855	0.007204	NA	1
sample_08856	0.010183	NA	1
sample_08857	0.228572	NA	2
sample_08858	0.010074	NA	1
sample_08859	0.108451	NA	1
sample_08860	0.227471	NA	2
sample_08861	0.012816	NA	1
sample_08862	0.00885	NA	1
sample_08863	0.010346	NA	1
sample_08864	0.01208	NA	1
sample_08865	0.012637	NA	1
sample_08866	0.272591	NA	2
sample_08867	0.274996	NA	2
sample_08868	0.260117	NA	2
sample_08869	0.007434	NA	1
sample_08870	0.007979	NA	1
sample_08871	0.259521	NA	2
sample_08872	0.291334	NA	2
sample_08873	0.235548	NA	2
sample_08874	0.234816	NA	2
sample_08875	0.010824	NA	1
sample_08876	0.268048	NA	2
sample_08877	0.010032	NA	1
sample_08878	0.281737	NA	2
sample_08879	0.013484	NA	1
sample_08880	0.294422	NA	2
sample_08881	0.009819	NA	1
sample_08882	0.215896	NA	2
sample_08883	0.227266	NA	2
sample_08884	0.265623	NA	2
sample_08885	0.21273	NA	2
sample_08886	0.011054	NA	1
sample_08887	0.262506	NA	2
sample_08888	0.281665	NA	2
sample_08889	0.008993	NA	1
sample_08890	0.011002	NA	1
sample_08891	0.010636	NA	1
sample_08892	0.274122	NA	2
sample_08893	0.265118	NA	2
sample_08894	0.008272	NA	1
sample_08895	0.010504	NA	1
sample_08896	0.557187	NA	2
sample_08897	0.007712	NA	1
sample_08898	0.246385	NA	2
sample_08899	0.272934	NA	2
sample_08900	0.22018	NA	2
sample_08901	0.009691	NA	1
sample_08902	0.215068	NA	2
sample_08903	0.243394	NA	2
sample_08904	0.252409	NA	2
sample_08905	0.247074	NA	2
sample_08906	0.283253	NA	2
sample_08907	0.010952	NA	1
sample_08908	0.204807	NA	2
sample_08909	0.011354	NA	1
sample_08910	0.169203	NA	2
sample_08911	0.006259	NA	1
sample_08912	0.010238	NA	1
sample_08913	0.010648	NA	1
sample_08914	0.202196	NA	2
sample_08915	0.198705	NA	2
sample_08916	0.228741	NA	2
sample_08917	0.25033	NA	2
sample_08918	0.008874	NA	1
sample_08919	0.214117	NA	2
sample_08920	0.296898	NA	2
sample_08921	0.238455	NA	2
sample_08922	0.246071	NA	2
sample_08923	0.256727	NA	2
sample_08924	0.198521	NA	2
sample_08925	0.008977	NA	1
sample_08926	0.009702	NA	1
sample_08927	0.008309	NA	1
sample_08928	0.245931	NA	2
sample_08929	0.241847	NA	2
sample_08930	0.010255	NA	1
sample_08931	0.2381	NA	2
sample_08932	0.284843	NA	2
sample_08933	0.254265	NA	2
sample_08934	0.007657	NA	1
sample_08935	0.010335	NA	1
sample_08936	0.284255	NA	2
sample_08937	0.227248	NA	2
sample_08938	0.009505	NA	1
sample_08939	0.316962	NA	2
sample_08940	0.229391	NA	2
sample_08941	0.009271	NA	1
sample_08942	0.186857	NA	2
sample_08943	0.00817	NA	1
sample_08944	0.010104	NA	1
sample_08945	0.008997	NA	1
sample_08946	0.111796	NA	2
sample_08947	0.287941	NA	2
sample_08948	0.290535	NA	2
sample_08949	0.008857	NA	1
sample_08950	0.010732	NA	1
sample_08951	0.243092	NA	2
sample_08952	0.270139	NA	2
sample_08953	0.265486	NA	2
sample_08954	0.011226	NA	1
sample_08955	0.210867	NA	2
sample_08956	0.008639	NA	1
sample_08957	0.009308	NA	1
sample_08958	0.271404	NA	2
sample_08959	0.009884	NA	1
sample_08960	0.227312	NA	2
